2020-11-19 17:22.06,784 INFO  com.intland.codebeamer - Host-id is <LIN-84:EF:18:D2:21:8F> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp}
2020-11-19 17:22.08,476 INFO  codebeamer.config.LocationURL - Setting mailContextPath to <> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,479 INFO  codebeamer.servlet.CBPaths - CBPAths.codebeamer.home is:/home/appuser/codebeamer, tries to discover if missing:true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,479 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/cb [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,521 INFO  codebeamer.servlet.CBPaths - repoDir from properties: null [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,521 INFO  codebeamer.servlet.CBPaths - Repository directoy </home/appuser/codebeamer/repository> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,526 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/ROOT [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.08,529 INFO  codebeamer.servlet.CBPaths - Configuration directoy </home/appuser/codebeamer/config> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,047 INFO  security.ipfilter.DefaultDNSResolver - Hostname: <d014df6dfb9a> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,226 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,227 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,228 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,299 WARN  codebeamer.servlet.CBPaths - Could not find '/build-test.properties' [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.09,439 INFO  codebeamer.context.CodebeamerXmlWebApplicationContext - XML validation is turned off [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.23,996 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.24,010 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-19 17:22.24,366 INFO  persistence.rdbms.DataSourceFactory - Lookup for JDBC url <jdbc:mysql://container-mysql:3306/codebeamer?autoReconnect=true&zeroDateTimeBehavior=convertToNull&emulateLocators=true&characterEncoding=UTF-8&useSSL=false> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
