2020-11-18 15:38.25,107 INFO  com.intland.codebeamer - Host-id is <LIN-84:EF:18:D2:21:8F> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp}
2020-11-18 15:38.26,510 INFO  codebeamer.config.LocationURL - Setting mailContextPath to <> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,513 INFO  codebeamer.servlet.CBPaths - CBPAths.codebeamer.home is:/home/appuser/codebeamer, tries to discover if missing:true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,513 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/cb [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,536 INFO  codebeamer.servlet.CBPaths - repoDir from properties: null [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,536 INFO  codebeamer.servlet.CBPaths - Repository directoy </home/appuser/codebeamer/repository> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,542 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/ROOT [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.26,568 INFO  codebeamer.servlet.CBPaths - Configuration directoy </home/appuser/codebeamer/config> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,047 INFO  security.ipfilter.DefaultDNSResolver - Hostname: <4ea42860b0c3> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,226 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,227 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,228 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,308 WARN  codebeamer.servlet.CBPaths - Could not find '/build-test.properties' [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.27,420 INFO  codebeamer.context.CodebeamerXmlWebApplicationContext - XML validation is turned off [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.41,501 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.41,517 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.41,722 INFO  persistence.rdbms.DataSourceFactory - Lookup for JDBC url <jdbc:mysql://container-mysql:3306/codebeamer?autoReconnect=true&zeroDateTimeBehavior=convertToNull&emulateLocators=true&characterEncoding=UTF-8&useSSL=false> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.41,847 INFO  cluster.cache.ClusterAwareEhCacheManagerFactoryBean - Initializing EhCache CacheManager [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.41,880 INFO  cluster.cache.ClusterAwareEhCacheManagerFactoryBean - Path of diskstore is set to /home/appuser/codebeamer/repository/tmp/ehcache/valueCacheManager [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.42,784 INFO  persistence.rdbms.DataSourceFactory - org.apache.tomcat.jdbc.pool.DataSource@20814913
===============================================================
  oname=<null>
  pool=org.apache.tomcat.jdbc.pool.ConnectionPool@32a32a32
  poolProperties=ConnectionPool[defaultAutoCommit=true; defaultReadOnly=false; defaultTransactionIsolation=2; defaultCatalog=null; driverClassName=com.mysql.jdbc.Driver; maxActive=35; maxIdle=15; minIdle=5; initialSize=0; maxWait=60000; testOnBorrow=true; testOnReturn=false; timeBetweenEvictionRunsMillis=60000; numTestsPerEvictionRun=0; minEvictableIdleTimeMillis=300000; testWhileIdle=false; testOnConnect=false; password=********; url=jdbc:mysql://container-mysql:3306/codebeamer?autoReconnect=true&zeroDateTimeBehavior=convertToNull&emulateLocators=true&characterEncoding=UTF-8&useSSL=false; username=user; validationQuery=SELECT 1; validationQueryTimeout=2; validatorClassName=null; validationInterval=30000; accessToUnderlyingConnectionAllowed=true; removeAbandoned=false; removeAbandonedTimeout=300; logAbandoned=false; connectionProperties=null; initSQL=SET   character_set_client=utf8, character_set_results=utf8, character_set_connection=utf8, collation_connection=utf8_general_ci;; jdbcInterceptors=null; jmxEnabled=true; fairQueue=true; useEquals=true; abandonWhenPercentageFull=0; maxAge=0; useLock=false; dataSource=null; dataSourceJNDI=null; suspectTimeout=0; alternateUsernameAllowed=false; commitOnReturn=false; rollbackOnReturn=false; useDisposableConnectionFacade=true; logValidationErrors=false; propagateInterruptState=false; ignoreExceptionOnPreLoad=false; useStatementFacade=true; 
=============================================================== [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-18 15:38.42,900 INFO  persistence.rdbms.DatabaseSchemaValidator - Version-main: <10.1> db-major: <10.1> version-minor: <-SP3> db-minor: <-SP3> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
