2020-11-13 13:50.13,281 INFO  com.intland.codebeamer - Host-id is <LIN-84:EF:18:D2:21:8F> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp}
2020-11-13 13:50.13,948 INFO  codebeamer.config.LocationURL - Setting mailContextPath to <> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,951 INFO  codebeamer.servlet.CBPaths - CBPAths.codebeamer.home is:/home/appuser/codebeamer, tries to discover if missing:true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,951 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/cb [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,969 INFO  codebeamer.servlet.CBPaths - repoDir from properties: null [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,969 INFO  codebeamer.servlet.CBPaths - Repository directoy </home/appuser/codebeamer/repository> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,975 INFO  codebeamer.servlet.CBPaths - Webapp dir is set to:/home/appuser/codebeamer/tomcat/webapps/ROOT [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.13,978 INFO  codebeamer.servlet.CBPaths - Configuration directoy </home/appuser/codebeamer/config> exists: true [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,289 INFO  security.ipfilter.DefaultDNSResolver - Hostname: <a364f58fddee> [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,482 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,483 WARN  manager.configuration.DatabaseConfigurationMigrator - configuration cannot be processed [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,484 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,573 WARN  codebeamer.servlet.CBPaths - Could not find '/build-test.properties' [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.14,698 INFO  codebeamer.context.CodebeamerXmlWebApplicationContext - XML validation is turned off [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.29,365 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
2020-11-13 13:50.29,396 INFO  manager.configuration.PropertyFileStaticConfigurationManager - Configuration file is found: /home/appuser/codebeamer/config/configuration.properties [localhost-startStop-1] [22] {Req#=StartUp, Sess#=StartUp, serverId=server}
